,Text,Labelled_topic
1463,"I was excited to try these little honey chews to help with my energy levels during exercising and running.  I am 60 years old and about 50 pounds overweight.  I find it hard to keep my energy up day after day while running and exercising.  First of all these are so tasty without being overly sugary.  I was surprised though to see that the ingredients weren't mostly honey and the first ingredient listed which is suppose to be what the item has the most of is tapioca syrup.  I guess with the package calling it honey stinger I was thinking that it was pure honey with some taste enhancers.  Still, everything is organic which I suppose should add to it's value.  I found that I felt no energy boost during my activities but I can say that without a doubt that these make you feel like you can keep going and going.  It's not something that feels like you are really energetic but more like you just got a good days rest and are ready to get going.  I don't like feeling like I'm on a sugar high with that nervous feeling in my chest and these do not do that.  I think they make you feel healthy and are a good addition to your diet for exercising.  The only drawback to me is the cost of these $16 for 12 bags makes it hard to justify the purchase as often as you would like to have them.  I will purchase again when my grocery money allows.  I would recommend to buy if you are looking for a healthy pickup to keep you going all day and not just for a quick boost.",4
1464,Received my order today. I was very pleased with the fast shipping. A++ 5oz dried is a lot. I ordered 2 which will last me a longgggggggg time.,4
1468,"Ordered this because of some minor stomach issues. Certainly, hasn't hurt, but not sure it has all the healing powers others claim, but only time will tell. A few things...this honey tastes great, just about like regular honey. So don't be afraid to order it thinking you can't handle the taste. It has the consistency of a honey butter spread and is great right out of the jar, or on toast. Bottom line, probably more expensive than regular honey, but if you have some digestive issues, worth trying, as it is a good tasting product.",4
1477,I did not expect this to taste very good.  I was surprised that it was great.  I will be ordering this item in the future. It also arrived very quickly.,4
1478,"Some of the cinnamon sticks have patches of mold. Other sticks smell like smoke, not cinnamon.  Previous orders were okay, but this batch will be my last purchase of this brand.  Grocery stores sometimes pull questionable products from the shelves until quality issues are resolved with the supplier. There needs to be an equivalent online response.",4
1479,wasn't expecting much from the product however it delivered a lot better taste than other products of this type that I have tried,4
1482,These are better quality beans than you find in most grocery stores.  This is my second shipment and noticed this time the cans were packaged better.  I didn't have any cans that were dented.  The price is better than the grocery stores too.,4
1483,"I was pleased with the ingredients in these bars. I thought that there could have been a slightly bolder fruit flavor. The peanuts were plentiful, and that was a plus for me. Overall, I would rate them a good buy, and would definitely consider purchasing them.",4
1484,"I stumbled upon these cookies while shopping at Target and instantly fell in love with their amazing chocolate taste, not to mention their healthy ingredients. I was so disappointed to find that Amazon does not carry these and they have to be bought through another seller. If they were on Subscribe and Save I can promise you I'd be the first to set up a monthly order!! Come on Amazon-give these delicious cookies a chance!!",4
1490,I ordered these as a gift in June. They tasted great! They did not arrive in picture perfect condition due to the heat but I was contacted by the company to see what they could do for me.  The strength of a company is not found in things that go correctly but rather in the things that go wrong and what they do about them.  I would recommend them highly,4
1492,Placed my order and shipping was fast.  The product arrived in great condition and they tasted wonderful. I recommend them to other family members who also purchased them.  After I finish my review I'm going to buy more. Great taste and great value.,4
1502,"These jelly beans were very unusual when they showed up.  They came in a package without a jelly belly logo, the jelly beans themselves had no jelly belly logo, and I don't really know if they were actually jelly bellys.  I got them as a gift, so I didn't try any of them, but it was odd giving a gift where it didn't seem like they were anything special, like I'd bagged up some licorice jelly beans from the grocery store or something, big woop...so I was disappointed.  And because they were a gift I had no idea what they tasted like.  So were they really jelly bellys?  Who knows?  I felt silly giving them though.",4
1503,We've tried alot of the Josef products... they're all absolutely delicious.  Glad to see Amazon is offering them as they can be hard to find.  Their cookies fit the bill for those with allergies to multiple ingredients -- but you'd never know they were allergy friendly from the taste.  They're worth the price.  (I can serve them to guests -- kids and adults alike -- and they never know the difference!),4
