,Text,Labelled_topic
1696,Great taste and great quality. Smells wonderful. I saved my store bought container and re-used it for these. Grinds so easy in my pepper grinder!,2
1707,"had never tasted these before buying them on amazon. did my research and amazon had the  best price. now that i have tasted it, i have to say it is delicious and made our bbq an even bigger hit! will continue to buy this brand!",2
1711,"My review is for the Cinnamon cookie in the small bag.  I love them!!!  I do not have gluten issues, but I like the fact that the cookies are gluten free.  They are crunchy and satisfy my desire for something sweet.  Only 130 caloriesand 4.5 g of fat in three cookies.  Each pack has 4 cookies.  1.5 g of saturated fat, 0 trans fat, 0 cholesterol, 180 mg sodium, 1 g fiber, 21 g of carbs, and 2 g of protein.  Yummy, every bite.  Starbucks carries them sporadically, and I am so glad to be able to buy them from  Amazon!",2
1715,A must for anyone who loves to cook.  This sauce along with the Raspberry Chipotle are so tasty and add a nice twist to spice up otherwise boring chicken and steak. Also makes a nice and cost effective gift.,2
1716,"We originally found these at Wally World.  When we could no longer get there, I hit the internet.  Both are quite good . . . we prefer the spicy.",2
1717,I haven't tried other crystallized ginger to compare but I have a hard time not sneaking a piece here & there til the can is mostly empty.  I expected more of a dried product but this is delightful.,2
1721,These beans are a good find as none of our local stores carry any dried pink beans!,2
1723,"I am really a huge advocate of cooking from scratch, with all fresh ingredients, but I really love these seasoning packets especially the one for pork.  This has not only nice flavors, but a bit of thickening.  I use it whenever I make split pea soup (one packet of this per 1lb bag of peas and only use half the amount of water they say to use on the bag of peas...beautiful, thick split pea soup every time!) or a pot of beans with ham shanks and it always comes out beautifully flavored.  I don't add salt when I use this but other herbs can be used, of course, with fantastic results.  This comes in several other flavors now, but this is the one that I use the most.  Just store the packets in airtight containers, such as Lock & Lock, and they keep practically forever.",2
1724,This salt works great in my grinder and is yummy. I had no problems with the package; all the salt was contained. A great price for the amount of salt. I'm quite pleased.,2
1740,"I love these tasty snacks.  They have a great crunch and just the right amount of salt.  I am not sure I would call these a ""health food"" because of the fat content, but they are really good tasting, and I will be ordering again.",2
1744,"These noodles are great I was stationed in Kuwait and had everyone eating them. I'm in dallas now, where can I find them?",2
1756,Length:: 1:00 Mins   These cookies are so great! Watch our video to see how great they really are!!!,2
1765,This is a large amount of crystalized ginger and I don't think you could beat the price. I would have preferred it to be a bit more sweet to offset the heat of the ginger but it's still good.,2
1766,"I bought this product for my research lab, and all the other grad students loved them... They are not just for kids. This product tastes good with an excellent texture that is not too gummy.  Also, as a bonus, they are decently healthy with no hydrogenated oils and protein to boot!!!!  I honestly could care less about nutrition but our lab nutritionist gave them the thumbs up.",2
1772,"I can tell you from experience that it is not hard to make healthy, low calorie, low sodium soup that tastes good.  Calories for this soup are OK, and it has a few carrot pieces in it for a little extra nutrition. However, the taste was totally bland. It is commendable that they used less salt. However, they could have added a little rosemary and/or garlic, for example, and produced an enjoyable taste without one bit of extra calories or sodium. I also found the chicken to be overcooked and rubbery, as were the pasta curls that they think are ""noodles"".  Yesterday I had a can of Progresso Classics Vegatable that was the same calories, more nutricious, and full of flavor. Even the old fashioned small can of Campbell's Chicken Noodle is a better bowl of soup than this. No more ""Healthy Choice"" in our pantry.",2
1783,I was hugely disappointed with this product. The Walden Farms line of 0 calorie salad dressings are great. This alfredo sauce is not. Do not waste your money on it!,2
1796,"THis is the cheapest price I could find for citric acid. I use it to make detergent, so I needed a big bag. This was the right price, good quality and it got here fast. Highly recommend!",2
1802,These are excellent quality flaxseeds! I just toasted them a little on a pan and even that made a great snack! I also powdered them in a coffee grinder after toasting them a little and the powder is delicious too :) Delicious + Nutritious = Awesome! :))) Planning to have it in my cereal tomorrow and maybe sprinkle some on my veggies. I think I will also try out Bob's Quinoa and Museli.,2
1814,"This curry powder has a nice well-blended flavor.  And, it is hot without being too hot. It adds a nice variety to many of my dishes, espeically fried rice which I eat quite often.",2
