,Text,Labelled_topic
1603,"I've been searching for a good-tasting protein drink since I had a gastric bypass 3 years ago. I saw this product on another weight loss surgery blog and decided to give it a try. You can drink it warm (unlike most other protein drinks) or cold and it mixes quite easily if you use a container with a blender ball. I thought it was a bit too thick when I mixed it according to the directions (2 scoops in 12-14 oz. of water) so the next time I used more water. Others might prefer the thicker version, though. I also added crushed ice after I mixed it which kept it cold longer and made it more like an iced coffee drink. When I travel, I take my empty blender ball container in my carryon bag, stuffed with ziploc bags filled with protein shake powders but on my next trip will be taking these packets instead.",1
1604,"OK - this is not the finest European chocolate.  BUT, you can make it in your Keurig and all 3 flavors taste good.  I've joined the ""club"" and get the lowest possible cost.  No charge to join and no effort to quit.  Why not?  It's nice to have when you're dieting, because it's just enough chocolate to keep you on track.  Non-dieters will like it for the convenience.",1
1611,"I have recently stopped eating a number of allergens (dairy, soy, nuts) and these were one of the few snacks which fit into my dietary restrictions.  Unfortunately, these were pretty gross - miserable texture and more cardboard flavored than berry.  I threw them away.  I would recommend the cocoa ones as they are much tastier and also allergen free.",1
1612,"In search of healthy but tasty snacks I discovered these cookies, a bit sweet, but with a nice ginger touch. Even my daugter likes them. We also buy the Pamela's Peanut Butter cookies.",1
1617,"I was looking for a healthier alternative to Splenda and Equal, NuStevia taste great and this container lasts a long time.",1
1620,"The product may be every bit as healthy as they claim, but even if that's true, I could barley get down one can of this stuff.  It tastes like sour orange juice with some carbonation in it.  It doesn't taste anything like orange soda, and the taste it does have isn't very pleasant.  Also leaves a very nasty aftertaste, and like many sodas, this will leave you more thirsty than when you started drinking.  All in all, I cannot recommend this.  Stay away.",1
1625,Great tasting.  Kids love them and I don't have to worry that there are any genetically engineered ingredients.  A little pricey if you don't care if they are organic.,1
1626,I found this stuff at a big box retailer not too long ago and gave it a try. I was happy to find it here at a better price than the individual serving at the store.  It is a great drink to grab as I'm running to catch my carpool in the morning. It tides me over until I eat breakfast at work. I love chocolate coconut water and this is great because of the caffeine kick of the coffee.,1
1627,"I got this product because I was on the HCG diet and wanted a special treat for Valentine's Day. I was really hoping it would be good, but it wasn't. This chocolate can be used in cooking I suppose, if you add some additional sweetener to it. It did not relieve my craving for chocolate. It is very bitter tasting. When I tasted a tiny bite, it was just a little bitter. The bar is divided up into blocks. When I put a block in my mouth, it was awful and I ended up spitting it out. It made me think of taking a spoonful of bitter cocoa and trying to eat it. Also, you have to order such a large amount that it is a huge waste if you don't like it. They should sell individual bars so people can know if they like it before buying such a large quantity.",1
1629,"This product is a waste of money!  It is bitter bitter and salty salty. Save your money and by the peaches instead. Libby's Unpeeled Apricot Halves in Pear Juice From Concentrate, 15-Ounce Cans (Pack of 12)",1
1637,"Being diabetic, I always carry one of these little delicious, no added sugar snacks in my purse, in case I need a pick-me-up to prevent low blood sugar. Another thing in its favor is this snack is gluten-free. Ordering from Amazon is fast, and they always seem to have the food products that I need.",1
1640,"This product does taste like sugar. The only reason I gave it 4 stars is the price. It really is very expensive, so I keep trying other sugar substitutes to see if I could find a cheaper alternative. So far I haven't found anything that is close to this. There's no after taste, but start off using only a little because you might get stomach upset(diarrhea) then increase little by little so your system has time to get use to it.",1
1660,"Good thing I got this from the bargain bin or I would really be perturbed. Whatever the claims, this mix has no chocolate flavor of any kind. A more correct description would be Coconut flavored drink mix. Apparently the 10 oz rating is including the weight of the ""cauldron"" because there's no way there was 10 oz of product inside. You might get three cups of ""hot chocolate"" per container if you like the ""flavor"" really mild. It really wasn't worth the price I paid and certainly not the inflated regular price. Two of the three cauldrons were dented heavily so those won't even be much use as decoration. Look for a better brand.",1
1663,"I am on a gluten free diet and find most gluten free snack high in calories and fat.  These cookies are awesome. The serving size is 4 cookies, calorie count per serving is between 100 and 120 and fat is between 1 and 2. Great flavor and crunch and almost healthy.",1
1675,"These cookies not only taste great, but they are prepackaged so you can just throw them in a lunchbox.  When you have a child on a gluten-free diet, saving time on food prep is always appreciated.  They are definitely a favorite in my house.  We love them.  They are small in size, but are the best tasting chocolate chip cookie so far that we have found gluten-free.",1
1680,Love the taste not to hot but a little tangy.  Price is good and really good service.,1
1682,"I tasted this last week and thought it was excellent. The fact it has fiber is goodness. That said, I'll be going with the peach flavor because it also packs a bit of protein.",1
