Text,Topic label
"I debated a while before ordering these because they are kind of fragile, but my shipment had no problems. Ha, maybe I'd trust Amazon and UPS more than the people they've got working down at the grocery store.  Another reason I debated ordering was of course, the salt, and of course being ""SALTines"", there's a bunch of it. I haven't compared a lot of other snacks, but strangely enough these have less salt that other alternatives. I guess because there's no other tastes that they have to mask, the little bit of salt the do have comes right on through. I don't normally worry about such things as health and nutrition, but 12 boxes is a lot, and I tend to chow down on a lot of them because they're so good!  Plenty of time left on the expiration date, 8 months from now, so that's not a worry.  Prices, as with everything, fluctuate, but I got a good deal.",grocery
Check around. There is a very large markup on this product.  I like the idea of giving out animal cookies instead of so much surgery candy. Kids get too many sweets these days with corn syrup in everything.,snacks
"I bought this for my husband since he loves Ranch. He uses ranch dressing with everything. Before I bought it, I read a review that said it taste good inspite of the fat-free... Well, my husband had it and says it's aweful. I guess ""to each his own"" everyone's tastebuds are not alike.  Someone else may like it, so I am not going to discourage anyone from trying it. However, I had to cancel my subscription because the only one that likes Ranch in the family, doesn't like this one. I guess he needs the fat:)",healthy food
Much fresher than the usual sun maid i buy at store. Less sugar too so they taste at a much higher quality. I will continue to buy these in bulk to save $. Hopefully the seller is reading my interview and sends me a code for discount since I gave a generous review,grocery
"I am a peanut butter fanatic, and I get excited every time Amazon offers a bulk-order of peanut butter at a low price.  I use peanut butter as a mid-day energy boosting snack -- straight off the spoon and without any other food to supplement it.  It's just THAT good to me.  I was more than happy with Skippy Reduced Fat Creamy.  I like the smooth texture it has, and it has a great mouth-feel that isn't the thick ""stick to the roof of my mouth"" kind that requires a glass of milk to be able to eat.  I don't feel that Skippy reduced the flavor from its original peanut butter along with the fat to make this product -- it tastes delicious and satisfying.  If you're a peanut butter lover like me, please look out for the fantastic prices Amazon has on Skippy Reduced Fat Creamy -- you won't regret buying it, and the reduced fat intake is a bonus!",snacks
Like previous Crystal Light products this one is easy to use and mix and tastes great. Will plan on getting it again!,dog
My family loves maple syrup on pancakes and by far this is one of the best we have tasted. We love it!,grocery
tastes pretty crappy. it's like raw cookies.  it's not even like a cookie. it's a squishy thing in a cookie shape,chocolate_milk_nuts_oil
"This brand of pasta is easy to cook, and taste great. My children can't tell the difference between it and wheat pasta.",chocolate_milk_nuts_oil
"Ordered this plant to remedy a fruit fly invasion. The amazon shipping was acceptable, but the manufacturer does not create the packaging to facilitate any shipment, unless they were to put ""This side up"" on the box. The dirt was everywhere but where it was supposed to be and the plant (Audrey) was upside down, roots up in the box. If I had found one locally I would have bought it there. Hoping Audrey survives, but I don't have high hopes. EDIT: Audrey is now deceased. Do not recommend.",carbohydrates_meal
"These are supposed to be cherry and brandy filled chocolates. If they contain brandy, it is too subtle for me to detect. A clue to the cause may be the stickiness of the package and the cracks in the candies. It appears they were mistreated at some point and may have leaked. But the box they came in shows no damage. A friend speculated that airline decompression burst them. Maybe, but other imported chocolates don't suffer this problem.  I should also mention that the chocolate tastes a little bit dusty on the outside.  I can't really recommend these Laroshell candies. There are other brands which are quite good.",snacks
"A LITTLE EXPENSIVE CONSIDERING ITS MAXWELL HOUSE.  BUT ITS BETTER THAN STARBUCKS, FRESH AND I WILL BUY AGAIN. FOR 1 CUP/PERSON ITS IDEAL.",grocery
Excellent snack that's healthy and nutricious.  My son loves it!  It is a tad pricier than other brands but it tastes better.,snacks
"I've been eating raw honey for a while now and this is among the best tasting that I've tried.  It was also reasonably priced, unlike some of the other raw honey products that give you a tiny jar for the same price (or more) than I paid for this large 3-pounder.",grocery
